time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,month,day,year,tavg_lag1,prcp_lag1,wpgt_lag3
2022-11-26,-0.6901463952843389,17.0,22.0,-0.20530867465337585,0.0,0.0,10.5,-2.5117828877178034,1017.8,-3.423020958604971,11,26,2022,-0.48982906043892066,0.5987453817297194,-2.5117828877178034
2022-11-27,-0.9405430638411119,15.0,20.4,-0.20530867465337585,0.0,0.0,7.1,-2.1184313376937665,1014.7,-4.103955616194077,11,27,2022,-0.6901463952843389,-0.20530867465337585,-0.5864305639159401
2022-11-28,-0.7903050627070477,14.7,23.0,0.19671835353817174,0.0,0.0,8.6,-2.1184313376937665,1009.7,-3.9710903171523,11,28,2022,-0.9405430638411119,-0.20530867465337585,0.9455702098618862
2022-11-29,-0.6901463952843389,15.0,23.0,-0.20530867465337585,0.0,0.0,5.0,-2.5117828877178034,1011.6,-1.4798659601189879,11,29,2022,-0.7903050627070477,0.19671835353817174,-2.5117828877178034
2022-11-30,-0.6233739503358657,15.0,25.0,-0.20530867465337585,0.0,0.0,7.6,-3.6504321114715936,1014.8,-1.529690447259654,11,30,2022,-0.6901463952843389,-0.20530867465337585,-2.1184313376937665
2022-12-01,-0.6400670615729842,14.0,24.8,-0.20530867465337585,0.0,0.0,4.3,-3.2777832746067164,1017.0,-1.4798659601189879,12,1,2022,-0.6233739503358657,-0.20530867465337585,-2.1184313376937665
2022-12-02,-0.7903050627070477,13.0,23.6,-0.20530867465337585,0.0,0.0,9.3,-0.5864305639159401,1018.5,-1.6459475839212085,12,2,2022,-0.6400670615729842,-0.20530867465337585,-2.5117828877178034
2022-12-03,-0.7235326177585751,16.0,23.3,-0.20530867465337585,0.0,0.0,13.3,-0.21378172705106396,1017.7,-3.124074035760974,12,3,2022,-0.7903050627070477,-0.20530867465337585,-3.6504321114715936
2022-12-04,-0.7569188402328114,15.0,23.0,-0.20530867465337585,0.0,0.0,10.6,-1.3524309508048533,1019.1,-2.609221001974089,12,4,2022,-0.7235326177585751,-0.20530867465337585,-3.2777832746067164
2022-12-05,-0.7569188402328114,16.8,22.0,-0.20530867465337585,0.0,0.0,11.2,-1.3524309508048533,1020.3,-2.6424373267345334,12,5,2022,-0.7569188402328114,-0.20530867465337585,-0.5864305639159401
2022-12-06,-0.8570775076555209,14.0,22.0,-0.20530867465337585,0.0,0.0,6.5,-2.1184313376937665,1019.3,-2.891559762437865,12,6,2022,-0.7569188402328114,-0.20530867465337585,-0.21378172705106396
2022-12-07,-0.9739292863153481,14.0,21.0,-0.20530867465337585,0.0,0.0,4.2,-3.6504321114715936,1018.4,-1.9781108315256501,12,7,2022,-0.8570775076555209,-0.20530867465337585,-1.3524309508048533
2022-12-08,-0.7903050627070477,14.0,24.2,-0.20530867465337585,0.0,0.0,4.7,-3.6504321114715936,1019.5,-1.2805680115563227,12,8,2022,-0.9739292863153481,-0.20530867465337585,-1.3524309508048533
2022-12-09,-0.6066808390987479,14.4,25.0,-0.20530867465337585,0.0,0.0,4.3,-3.2777832746067164,1019.4,-1.1477027125145463,12,9,2022,-0.7903050627070477,-0.20530867465337585,-2.1184313376937665
2022-12-10,-0.8069981739441662,14.6,23.2,-0.20530867465337585,0.0,0.0,4.0,-3.6504321114715936,1018.2,-1.3968251482178773,12,10,2022,-0.6066808390987479,-0.20530867465337585,-3.6504321114715936
2022-12-11,-0.7903050627070477,14.0,24.0,-0.20530867465337585,0.0,0.0,4.1,-2.5117828877178034,1015.4,-1.1477027125145463,12,11,2022,-0.8069981739441662,-0.20530867465337585,-3.6504321114715936
2022-12-12,-0.3896703930162112,18.0,25.4,-0.20530867465337585,0.0,0.0,11.7,0.5522186598378499,1012.0,-1.7788128829629852,12,12,2022,-0.7903050627070477,-0.20530867465337585,-3.2777832746067164
2022-12-13,-0.6567601728101027,16.0,22.0,-0.20530867465337585,0.0,0.0,7.4,-2.5117828877178034,1014.6,-3.190506685281862,12,13,2022,-0.3896703930162112,-0.20530867465337585,-3.6504321114715936
2022-12-14,-0.4731359492018022,18.0,24.0,-0.20530867465337585,0.0,0.0,7.8,-0.9797821139399764,1015.6,-2.6258291643543115,12,14,2022,-0.6567601728101027,-0.20530867465337585,-2.5117828877178034
2022-12-15,-0.5899877278616295,16.0,24.0,-0.20530867465337585,0.0,0.0,4.7,-3.2777832746067164,1018.5,-1.5961230967805424,12,15,2022,-0.4731359492018022,-0.20530867465337585,0.5522186598378499
2022-12-16,-0.6901463952843389,15.3,24.0,-0.20530867465337585,0.0,0.0,13.4,-0.21378172705106396,1020.1,-1.8286373701036516,12,16,2022,-0.5899877278616295,-0.20530867465337585,-2.5117828877178034
2022-12-17,-0.5899877278616295,17.0,24.0,-0.20530867465337585,0.0,0.0,14.9,0.5522186598378499,1019.8,-2.4597475405520908,12,17,2022,-0.6901463952843389,-0.20530867465337585,-0.9797821139399764
2022-12-18,-0.5065221716760385,17.4,25.0,-0.20530867465337585,0.0,0.0,14.5,-0.21378172705106396,1019.3,-2.1940169424685374,12,18,2022,-0.5899877278616295,-0.20530867465337585,-3.2777832746067164
2022-12-19,-0.7068395065214568,16.0,23.2,-0.20530867465337585,0.0,0.0,9.0,-0.9797821139399764,1017.7,-2.37670672865098,12,19,2022,-0.5065221716760385,-0.20530867465337585,-0.21378172705106396
2022-12-20,-0.8904637301297572,14.0,22.0,-0.20530867465337585,0.0,0.0,7.2,-1.7457825008288903,1016.0,-2.6922618138752,12,20,2022,-0.7068395065214568,-0.20530867465337585,0.5522186598378499
2022-12-21,-1.0407017312638207,15.0,20.0,1.000772409921267,0.0,0.0,10.4,-1.7457825008288903,1016.3,-2.5760046772136453,12,21,2022,-0.8904637301297572,-0.20530867465337585,-0.21378172705106396
2022-12-22,-1.0907810649751755,14.0,20.0,11.051448114709956,0.0,0.0,5.3,-2.8844317245826803,1013.7,-3.937873992391856,12,22,2022,-1.0407017312638207,1.000772409921267,-0.9797821139399764
2022-12-23,-1.0573948425009392,15.0,19.5,15.47374542481698,0.0,0.0,12.5,-1.3524309508048533,1013.6,-3.9212658300116336,12,23,2022,-1.0907810649751755,11.051448114709956,-1.7457825008288903
2022-12-24,-1.0573948425009392,14.0,20.0,1.000772409921267,0.0,0.0,14.4,0.17956982297297377,1016.4,-2.991208736719197,12,24,2022,-1.0573948425009392,15.47374542481698,-1.7457825008288903
2022-12-25,-1.0407017312638207,14.0,20.1,19.091988678540908,0.0,0.0,12.7,-0.5864305639159401,1018.0,-3.124074035760974,12,25,2022,-1.0573948425009392,1.000772409921267,-2.8844317245826803
2022-12-26,-1.024008620026703,14.9,20.0,0.5987453817297194,0.0,0.0,16.0,-0.21378172705106396,1020.5,-3.124074035760974,12,26,2022,-1.0407017312638207,19.091988678540908,-1.3524309508048533
2022-12-27,-1.2243259548721213,12.0,20.0,-0.20530867465337585,0.0,0.0,7.8,-2.1184313376937665,1025.2,-2.4265312157916465,12,27,2022,-1.024008620026703,0.5987453817297194,0.17956982297297377
2022-12-28,-1.3411777335319484,11.0,19.2,-0.20530867465337585,0.0,0.0,5.0,-3.2777832746067164,1026.2,-1.1809190372749903,12,28,2022,-1.2243259548721213,-0.20530867465337585,-0.5864305639159401
2022-12-29,-1.3578708447690668,10.0,20.0,-0.20530867465337585,0.0,0.0,6.1,-2.8844317245826803,1024.6,-1.5629067720200982,12,29,2022,-1.3411777335319484,-0.20530867465337585,-0.21378172705106396
2022-12-30,-1.2577121773463573,11.0,20.0,-0.20530867465337585,0.0,0.0,8.0,-1.7457825008288903,1023.6,-2.2770577543696477,12,30,2022,-1.3578708447690668,-0.20530867465337585,-2.1184313376937665
2022-12-31,-1.291098399820594,11.0,20.2,-0.20530867465337585,0.0,0.0,10.5,0.17956982297297377,1023.6,-1.6791639086816528,12,31,2022,-1.2577121773463573,-0.20530867465337585,-3.2777832746067164
2023-01-01,-1.2243259548721213,12.0,20.1,-0.20530867465337585,0.0,0.0,8.7,-0.5864305639159401,1021.4,-3.190506685281862,1,1,2023,-1.291098399820594,-0.20530867465337585,-2.8844317245826803
2023-01-02,-1.2410190661092393,12.0,21.0,-0.20530867465337585,0.0,0.0,7.7,-2.1184313376937665,1020.4,-2.409923053411424,1,2,2023,-1.2243259548721213,-0.20530867465337585,-1.7457825008288903
2023-01-03,-1.3411777335319484,11.0,19.0,2.2068534944959093,0.0,0.0,7.1,-1.7457825008288903,1020.5,-1.911678182004762,1,3,2023,-1.2410190661092393,-0.20530867465337585,0.17956982297297377
2023-01-04,-1.2243259548721213,13.8,19.0,1.000772409921267,0.0,0.0,7.2,-0.9797821139399764,1021.2,-3.423020958604971,1,4,2023,-1.3411777335319484,2.2068534944959093,-0.5864305639159401
2023-01-05,-1.2410190661092393,12.0,19.0,-0.20530867465337585,0.0,0.0,5.7,-2.1184313376937665,1022.1,-2.077759805806983,1,5,2023,-1.2243259548721213,1.000772409921267,-2.1184313376937665
2023-01-06,-1.024008620026703,14.7,20.0,-0.20530867465337585,0.0,0.0,8.3,-2.1184313376937665,1022.4,-2.2438414296092035,1,6,2023,-1.2410190661092393,-0.20530867465337585,-1.7457825008288903
2023-01-07,-0.9572361750782298,14.0,20.0,-0.20530867465337585,0.0,0.0,2.6,-2.8844317245826803,1021.2,-3.2071148476620843,1,7,2023,-1.024008620026703,-0.20530867465337585,-0.9797821139399764
2023-01-08,-0.9739292863153481,14.6,20.0,1.4027994381128144,0.0,0.0,6.2,-1.3524309508048533,1017.4,-2.6756536514949776,1,8,2023,-0.9572361750782298,-0.20530867465337585,-2.1184313376937665
2023-01-09,-1.4079501784804214,13.0,18.0,0.19671835353817174,0.0,0.0,7.8,-2.1184313376937665,1018.7,-3.9212658300116336,1,9,2023,-0.9739292863153481,1.4027994381128144,-2.1184313376937665
2023-01-10,-1.3244846222948303,11.0,19.1,-0.20530867465337585,0.0,0.0,3.9,-3.2777832746067164,1023.2,-1.4798659601189879,1,10,2023,-1.4079501784804214,0.19671835353817174,-2.8844317245826803
2023-01-11,-1.2410190661092393,11.0,20.0,-0.20530867465337585,0.0,0.0,8.7,-1.7457825008288903,1021.4,-2.8583434376774206,1,11,2023,-1.3244846222948303,-0.20530867465337585,-1.3524309508048533
2023-01-12,-1.2410190661092393,13.0,19.0,-0.20530867465337585,0.0,0.0,15.2,0.5522186598378499,1018.2,-2.343490403890536,1,12,2023,-1.2410190661092393,-0.20530867465337585,-2.1184313376937665
2023-01-13,-1.307791511057712,12.0,19.0,-0.20530867465337585,0.0,0.0,13.8,0.17956982297297377,1017.9,-3.0742495486203074,1,13,2023,-1.2410190661092393,-0.20530867465337585,-3.2777832746067164
2023-01-14,-1.1575535099236487,13.6,19.0,-0.20530867465337585,0.0,0.0,13.5,0.17956982297297377,1017.1,-2.791910788156532,1,14,2023,-1.307791511057712,-0.20530867465337585,-1.7457825008288903
2023-01-15,-1.1742466211607665,13.0,19.0,-0.20530867465337585,0.0,0.0,9.3,-0.5864305639159401,1018.2,-2.8085189505367545,1,15,2023,-1.1575535099236487,-0.20530867465337585,0.5522186598378499
2023-01-16,-1.3244846222948303,13.4,18.0,-0.20530867465337585,0.0,0.0,11.6,-0.5864305639159401,1016.9,-4.170388265714965,1,16,2023,-1.1742466211607665,-0.20530867465337585,0.17956982297297377
2023-01-17,-1.4079501784804214,10.9,19.0,-0.20530867465337585,0.0,0.0,4.0,-2.8844317245826803,1021.9,-1.09787822537388,1,17,2023,-1.3244846222948303,-0.20530867465337585,0.17956982297297377
2023-01-18,-1.291098399820594,10.0,21.0,-0.20530867465337585,0.0,0.0,10.0,-0.9797821139399764,1022.5,-0.43355173016499665,1,18,2023,-1.4079501784804214,-0.20530867465337585,-0.5864305639159401
2023-01-19,-1.1742466211607665,11.0,22.0,-0.20530867465337585,0.0,0.0,7.7,-1.3524309508048533,1019.7,-0.4667680549254408,1,19,2023,-1.291098399820594,-0.20530867465337585,-0.5864305639159401
2023-01-20,-1.3244846222948303,10.6,21.0,-0.20530867465337585,0.0,0.0,4.2,-2.5117828877178034,1016.2,-0.38372724302433037,1,20,2023,-1.1742466211607665,-0.20530867465337585,-2.8844317245826803
2023-01-21,-1.3411777335319484,10.0,20.0,-0.20530867465337585,0.0,0.0,5.6,-2.5117828877178034,1018.0,-0.43355173016499665,1,21,2023,-1.3244846222948303,-0.20530867465337585,-0.9797821139399764
2023-01-22,-1.2577121773463573,11.0,21.0,-0.20530867465337585,0.0,0.0,7.6,-1.3524309508048533,1018.7,-0.516592542066107,1,22,2023,-1.3411777335319484,-0.20530867465337585,-1.3524309508048533
2023-01-23,-1.1742466211607665,12.0,21.0,-0.20530867465337585,0.0,0.0,10.0,0.17956982297297377,1019.1,-1.6791639086816528,1,23,2023,-1.2577121773463573,-0.20530867465337585,-2.5117828877178034
2023-01-24,-0.9906223975524666,15.0,21.1,-0.20530867465337585,0.0,0.0,16.5,0.5522186598378499,1019.5,-1.928286344384984,1,24,2023,-1.1742466211607665,-0.20530867465337585,-2.5117828877178034
2023-01-25,-1.1408603986865302,13.0,21.0,-0.20530867465337585,0.0,0.0,13.0,0.17956982297297377,1018.9,-1.2473516867958787,1,25,2023,-0.9906223975524666,-0.20530867465337585,-1.3524309508048533
2023-01-26,-1.107474176212294,11.7,22.0,-0.20530867465337585,0.0,0.0,13.4,0.5522186598378499,1016.7,-0.18442929446166542,1,26,2023,-1.1408603986865302,-0.20530867465337585,0.17956982297297377
2023-01-27,-0.4731359492018022,12.0,26.2,-0.20530867465337585,0.0,0.0,12.6,2.1049221467748365,1011.7,-1.330392498696989,1,27,2023,-1.107474176212294,-0.20530867465337585,0.5522186598378499
2023-01-28,-0.6066808390987479,16.4,24.3,-0.20530867465337585,0.0,0.0,12.6,-1.3524309508048533,1012.8,-1.6127312591607645,1,28,2023,-0.4731359492018022,-0.20530867465337585,0.17956982297297377
2023-01-29,-0.9906223975524666,14.0,22.0,-0.20530867465337585,0.0,0.0,12.5,0.5522186598378499,1013.9,-2.0943679681872047,1,29,2023,-0.6066808390987479,-0.20530867465337585,0.5522186598378499
2023-01-30,-1.2076328436350028,12.0,20.0,-0.20530867465337585,0.0,0.0,8.4,-1.3524309508048533,1013.5,-0.8819721144309929,1,30,2023,-0.9906223975524666,-0.20530867465337585,2.1049221467748365
2023-01-31,-1.307791511057712,12.4,18.0,-0.20530867465337585,0.0,0.0,21.5,1.7115705967508001,1013.4,-2.2272332672289816,1,31,2023,-1.2076328436350028,-0.20530867465337585,-1.3524309508048533
2023-02-01,-1.5081088459031304,12.0,18.0,-0.20530867465337585,0.0,0.0,24.0,4.0095717574175405,1015.4,-1.8618536948640956,2,1,2023,-1.307791511057712,-0.20530867465337585,0.5522186598378499
2023-02-02,-1.6082675133258397,10.9,16.0,-0.20530867465337585,0.0,0.0,9.0,-1.7457825008288903,1022.7,-2.559396514833423,2,2,2023,-1.5081088459031304,-0.20530867465337585,-1.3524309508048533
2023-02-03,-1.458029512191776,10.4,18.0,-0.20530867465337585,0.0,0.0,6.4,-2.5117828877178034,1022.9,-1.2639598491761008,2,3,2023,-1.6082675133258397,-0.20530867465337585,1.7115705967508001
2023-02-04,-1.3578708447690668,12.0,19.0,-0.20530867465337585,0.0,0.0,12.7,-0.5864305639159401,1018.6,-1.712380233442097,2,4,2023,-1.458029512191776,-0.20530867465337585,4.0095717574175405
2023-02-05,-1.291098399820594,12.0,20.0,-0.20530867465337585,0.0,0.0,17.1,2.8709225336637503,1013.5,-2.144192455327871,2,5,2023,-1.3578708447690668,-0.20530867465337585,-1.7457825008288903
2023-02-06,-1.641653735800076,12.0,15.2,-0.20530867465337585,0.0,0.0,29.3,3.6162202073935026,1013.0,-2.2936659167498696,2,6,2023,-1.291098399820594,-0.20530867465337585,-2.5117828877178034
2023-02-07,-1.808584848171258,10.0,15.0,-0.20530867465337585,0.0,0.0,19.3,0.5522186598378499,1019.2,-3.2735474971829728,2,7,2023,-1.641653735800076,-0.20530867465337585,-0.5864305639159401
2023-02-08,-1.8920504043568491,10.0,14.0,-0.20530867465337585,0.0,0.0,9.5,-2.1184313376937665,1024.3,-3.0742495486203074,2,8,2023,-1.808584848171258,-0.20530867465337585,2.8709225336637503
2023-02-09,-1.9087435155939672,8.0,15.0,-0.20530867465337585,0.0,0.0,6.8,-1.7457825008288903,1024.0,-1.2141353620354345,2,9,2023,-1.8920504043568491,-0.20530867465337585,3.6162202073935026
2023-02-10,-1.7585055144599033,8.0,18.0,-0.20530867465337585,0.0,0.0,9.7,-1.3524309508048533,1020.6,-0.15121296970122125,2,10,2023,-1.9087435155939672,-0.20530867465337585,0.5522186598378499
2023-02-11,-1.7585055144599033,9.9,17.0,5.8250967482198375,0.0,0.0,11.7,-0.9797821139399764,1018.6,-2.343490403890536,2,11,2023,-1.7585055144599033,-0.20530867465337585,-2.1184313376937665
2023-02-12,-1.8252779594083763,8.0,16.0,-0.20530867465337585,0.0,0.0,7.9,-1.7457825008288903,1022.7,-1.911678182004762,2,12,2023,-1.7585055144599033,5.8250967482198375,-1.7457825008288903
2023-02-13,-1.7418124032227853,9.0,16.6,-0.20530867465337585,0.0,0.0,7.2,-1.3524309508048533,1023.2,-1.3636088234574333,2,13,2023,-1.8252779594083763,-0.20530867465337585,-1.3524309508048533
2023-02-14,-1.8586641818826128,8.0,16.0,-0.20530867465337585,0.0,0.0,7.3,-1.3524309508048533,1019.9,-1.4798659601189879,2,14,2023,-1.7418124032227853,-0.20530867465337585,-0.9797821139399764
2023-02-15,-1.7418124032227853,9.0,17.0,-0.20530867465337585,0.0,0.0,7.4,-1.3524309508048533,1020.9,-2.0611516434267605,2,15,2023,-1.8586641818826128,-0.20530867465337585,-1.7457825008288903
2023-02-16,-1.541495068377367,11.0,17.0,-0.20530867465337585,0.0,0.0,9.8,-2.1184313376937665,1024.4,-2.0279353186663163,2,16,2023,-1.7418124032227853,-0.20530867465337585,-1.3524309508048533
2023-02-17,-1.5748812908516032,9.0,18.0,-0.20530867465337585,0.0,0.0,13.7,0.5522186598378499,1026.9,-0.8155394649101045,2,17,2023,-1.541495068377367,-0.20530867465337585,-1.3524309508048533
2023-02-18,-1.624960624562958,9.0,18.0,-0.20530867465337585,0.0,0.0,13.9,0.9455702098618862,1026.3,0.19755844028344247,2,18,2023,-1.5748812908516032,-0.20530867465337585,-1.3524309508048533
2023-02-19,-1.458029512191776,11.0,19.0,-0.20530867465337585,0.0,0.0,16.8,0.9455702098618862,1024.4,0.014868654100999572,2,19,2023,-1.624960624562958,-0.20530867465337585,-2.1184313376937665
2023-02-20,-1.307791511057712,13.6,18.0,-0.20530867465337585,0.0,0.0,16.9,-0.9797821139399764,1022.0,-0.6494578411078837,2,20,2023,-1.458029512191776,-0.20530867465337585,0.5522186598378499
2023-02-21,-1.2243259548721213,13.0,19.0,-0.20530867465337585,0.0,0.0,9.2,-1.3524309508048533,1020.2,-0.43355173016499665,2,21,2023,-1.307791511057712,-0.20530867465337585,0.9455702098618862
2023-02-22,-1.3411777335319484,11.0,19.0,-0.20530867465337585,0.0,0.0,6.4,-2.1184313376937665,1017.8,-0.2674701063627758,2,22,2023,-1.2243259548721213,-0.20530867465337585,0.9455702098618862
2023-02-23,-1.1575535099236487,13.0,19.2,-0.20530867465337585,0.0,0.0,6.3,-2.1184313376937665,1016.5,-1.8286373701036516,2,23,2023,-1.3411777335319484,-0.20530867465337585,-0.9797821139399764
2023-02-24,-1.0907810649751755,10.0,20.0,-0.20530867465337585,0.0,0.0,5.0,-2.5117828877178034,1017.1,-1.1310945501343241,2,24,2023,-1.1575535099236487,-0.20530867465337585,-1.3524309508048533
2023-02-25,-1.107474176212294,12.0,20.1,-0.20530867465337585,0.0,0.0,5.4,-2.1184313376937665,1017.7,-0.13460480732099916,2,25,2023,-1.0907810649751755,-0.20530867465337585,-2.1184313376937665
2023-02-26,-1.0573948425009392,12.0,22.0,-0.20530867465337585,0.0,0.0,10.2,-0.9797821139399764,1019.7,0.9449257473934362,2,26,2023,-1.107474176212294,-0.20530867465337585,-2.1184313376937665
2023-02-27,-0.8403843964184025,12.0,26.0,-0.20530867465337585,0.0,0.0,12.0,-0.21378172705106396,1020.3,0.9781420721538803,2,27,2023,-1.0573948425009392,-0.20530867465337585,-2.5117828877178034
2023-02-28,-0.6567601728101027,13.0,27.3,-0.20530867465337585,0.0,0.0,5.9,-2.5117828877178034,1017.3,0.9449257473934362,2,28,2023,-0.8403843964184025,-0.20530867465337585,-2.1184313376937665
2023-03-01,0.044350499148862195,15.8,31.0,-0.20530867465337585,0.0,0.0,10.3,-2.8844317245826803,1014.5,1.0445747216747687,3,1,2023,-0.6567601728101027,-0.20530867465337585,-0.9797821139399764
2023-03-02,0.44498516883969874,18.0,33.0,-0.20530867465337585,0.0,0.0,14.4,1.7115705967508001,1011.1,0.6127624997889946,3,2,2023,0.044350499148862195,-0.20530867465337585,-0.21378172705106396
2023-03-03,-0.4397497267275659,16.0,25.1,-0.20530867465337585,0.0,0.0,8.7,-1.3524309508048533,1016.6,0.5629380126483282,3,3,2023,0.44498516883969874,-0.20530867465337585,-2.5117828877178034
2023-03-04,-0.2561255031192655,15.0,29.1,-0.20530867465337585,0.0,0.0,11.9,-0.9797821139399764,1016.3,0.9781420721538803,3,4,2023,-0.4397497267275659,-0.20530867465337585,-2.8844317245826803
2023-03-05,0.17789538904580732,17.6,34.1,-0.20530867465337585,0.0,0.0,16.7,3.6162202073935026,1011.3,-0.2674701063627758,3,5,2023,-0.2561255031192655,-0.20530867465337585,1.7115705967508001
2023-03-06,-0.9071568413668756,15.0,21.0,-0.20530867465337585,0.0,0.0,13.2,-0.9797821139399764,1017.7,0.0813013036218879,3,6,2023,0.17789538904580732,-0.20530867465337585,-1.3524309508048533
2023-03-07,-1.107474176212294,13.0,20.1,-0.20530867465337585,0.0,0.0,11.0,-0.9797821139399764,1017.3,-0.6162415163474395,3,7,2023,-0.9071568413668756,-0.20530867465337585,-0.9797821139399764
2023-03-08,-0.9739292863153481,13.0,21.0,-0.20530867465337585,0.0,0.0,8.5,-2.1184313376937665,1016.8,0.47989720074721787,3,8,2023,-1.107474176212294,-0.20530867465337585,3.6162202073935026
2023-03-09,-0.5899877278616295,14.0,25.0,-0.20530867465337585,0.0,0.0,9.7,-1.3524309508048533,1016.1,-0.4667680549254408,3,9,2023,-0.9739292863153481,-0.20530867465337585,-0.9797821139399764
2023-03-10,-0.0057288345624925225,18.6,29.0,-0.20530867465337585,0.0,0.0,10.7,-1.3524309508048533,1015.2,1.1940481830967673,3,10,2023,-0.5899877278616295,-0.20530867465337585,-0.9797821139399764
2023-03-11,-0.4230566154904475,16.0,26.0,-0.20530867465337585,0.0,0.0,7.9,-2.1184313376937665,1012.7,1.0279665592945466,3,11,2023,-0.0057288345624925225,-0.20530867465337585,-2.1184313376937665
2023-03-12,-0.10588750198520196,18.0,29.0,-0.20530867465337585,0.0,0.0,15.9,1.7115705967508001,1009.3,0.3304237393252191,3,12,2023,-0.4230566154904475,-0.20530867465337585,-1.3524309508048533
2023-03-13,-0.3062048368306202,17.2,27.0,-0.20530867465337585,0.0,0.0,16.5,2.4775709836397124,1009.1,-1.313784336316767,3,13,2023,-0.10588750198520196,-0.20530867465337585,-1.3524309508048533
2023-03-14,-1.0907810649751755,15.0,20.0,1.000772409921267,0.0,0.0,13.9,-1.3524309508048533,1010.9,-3.555886257646748,3,14,2023,-0.3062048368306202,-0.20530867465337585,-2.1184313376937665
2023-03-15,-0.9071568413668756,14.0,22.0,-0.20530867465337585,0.0,0.0,14.4,-0.21378172705106396,1013.2,-0.2840782687429979,3,15,2023,-1.0907810649751755,1.000772409921267,1.7115705967508001
2023-03-16,-0.4230566154904475,15.8,25.0,-0.20530867465337585,0.0,0.0,15.9,1.7115705967508001,1012.2,1.0113583969143245,3,16,2023,-0.9071568413668756,-0.20530867465337585,2.4775709836397124
2023-03-17,-0.48982906043892066,15.9,25.2,-0.20530867465337585,0.0,0.0,13.6,0.9455702098618862,1011.4,0.11451762838233207,3,17,2023,-0.4230566154904475,-0.20530867465337585,-1.3524309508048533
2023-03-18,-0.9405430638411119,14.6,21.0,-0.20530867465337585,0.0,0.0,15.8,2.1049221467748365,1012.2,-2.110976130567427,3,18,2023,-0.48982906043892066,-0.20530867465337585,-0.21378172705106396
2023-03-19,-1.0907810649751755,14.0,20.1,-0.20530867465337585,0.0,0.0,19.1,2.8709225336637503,1014.6,-1.8784618572443177,3,19,2023,-0.9405430638411119,-0.20530867465337585,1.7115705967508001
2023-03-20,-1.1575535099236487,14.0,19.5,0.5987453817297194,0.0,0.0,20.1,1.3389217598859224,1014.9,-3.223723010042306,3,20,2023,-1.0907810649751755,-0.20530867465337585,0.9455702098618862
2023-03-21,-0.8904637301297572,13.9,22.0,-0.20530867465337585,0.0,0.0,8.2,-2.5117828877178034,1014.6,0.24738292742410872,3,21,2023,-1.1575535099236487,0.5987453817297194,2.1049221467748365
2023-03-22,-0.6233739503358657,14.0,24.0,-0.20530867465337585,0.0,0.0,8.0,-1.7457825008288903,1012.3,-0.8985802768112149,3,22,2023,-0.8904637301297572,-0.20530867465337585,2.8709225336637503
2023-03-23,-0.2060461694079108,18.0,28.0,-0.20530867465337585,0.0,0.0,10.5,-1.3524309508048533,1010.1,-4.004306641912744,3,23,2023,-0.6233739503358657,-0.20530867465337585,1.3389217598859224
2023-03-24,0.044350499148862195,19.0,30.1,3.0109075508790046,0.0,0.0,14.1,-0.21378172705106396,1006.4,-1.7289883958223191,3,24,2023,-0.2060461694079108,-0.20530867465337585,-2.5117828877178034
2023-03-25,-0.6734532840472205,16.0,23.0,11.051448114709956,0.0,0.0,16.8,-0.21378172705106396,1008.0,-3.8714413428709675,3,25,2023,0.044350499148862195,3.0109075508790046,-1.7457825008288903
2023-03-26,-0.7569188402328114,15.7,24.0,-0.20530867465337585,0.0,0.0,13.7,-0.5864305639159401,1013.3,-0.33390275588366414,3,26,2023,-0.6734532840472205,11.051448114709956,-1.3524309508048533
2023-03-27,-0.6233739503358657,15.0,24.4,-0.20530867465337585,0.0,0.0,9.4,-0.5864305639159401,1015.0,1.2936971573780998,3,27,2023,-0.7569188402328114,-0.20530867465337585,-0.21378172705106396
2023-03-28,-0.07250127951096567,16.0,30.0,-0.20530867465337585,0.0,0.0,9.3,-0.5864305639159401,1015.9,1.941415490206761,3,28,2023,-0.6233739503358657,-0.20530867465337585,-0.21378172705106396
2023-03-29,-0.8403843964184025,14.0,22.2,-0.20530867465337585,0.0,0.0,15.6,0.5522186598378499,1019.1,0.6625869869296608,3,29,2023,-0.07250127951096567,-0.20530867465337585,-0.5864305639159401
2023-03-30,-1.3912570672433031,12.5,18.0,-0.20530867465337585,0.0,0.0,17.8,0.9455702098618862,1021.5,-0.11799664494077708,3,30,2023,-0.8403843964184025,-0.20530867465337585,-0.5864305639159401
2023-03-31,-1.307791511057712,11.0,20.0,-0.20530867465337585,0.0,0.0,11.3,-0.9797821139399764,1021.2,0.8784930978725478,3,31,2023,-1.3912570672433031,-0.20530867465337585,-0.5864305639159401
2023-04-01,-0.9572361750782298,12.7,22.0,-0.20530867465337585,0.0,0.0,7.4,-2.1184313376937665,1019.9,2.140713438769426,4,1,2023,-1.307791511057712,-0.20530867465337585,0.5522186598378499
2023-04-02,-0.3896703930162112,14.8,27.0,-0.20530867465337585,0.0,0.0,8.7,-1.3524309508048533,1016.7,2.3898358744727575,4,2,2023,-0.9572361750782298,-0.20530867465337585,0.9455702098618862
2023-04-03,-0.0057288345624925225,15.0,30.6,-0.20530867465337585,0.0,0.0,9.0,-1.7457825008288903,1011.4,2.340011387332091,4,3,2023,-0.3896703930162112,-0.20530867465337585,-0.9797821139399764
